Department,Category,Subcategory,Brand,ALTERNATIVE SWEETENER TYPE,BRAND POSITION,CERTIFIED HOWGOOD RATING,CERTIFIED NON-GMO PROJECT VERIFIED,COMPANY,EQ UNIT SIZE,FAIR TRADE,FLAVOR,FUNCTIONAL INGREDIENT,GRAB N GO,LABELED GLUTEN FREE,LABELED NON-GMO,LABELED ORGANIC,LABELED VEGAN,PACK COUNT,PACKAGING TYPE - PRIMARY,POSITIONING GROUP,PRE AND PROBIOTICS,PRODUCT TYPE,RAW,SIZE,STORAGE,Dollars,Units,Avg % ACV,Max % ACV,TDP,ARP,% of Stores Selling,Average Weekly Dollars Per Store Selling Per Item,Average Weekly Units Per Store Selling Per Item
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KIND KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,GOEHL & WALKER RAW FOODS LLC,1,FAIR-TRADE UNKNOWN,PLAIN/UNFLAVORED,CANNABIDIOL (CBD),GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,UNKNOWN,KOMBUCHA,RAW POSITIONED,1,REFRIGERATED,1719.6,75.47,0.074166667,0.15,0.15,22.78521267,0.26,19.04635321,0.835908512
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,GT KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,MILLENNIUM PRODUCTS,16,NOT FAIR-TRADE,SPICE,MUSHROOMS - REISHI,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 1-69%,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,RF CULTURED / FERMENTED BEV - OTHER,NOT RAW POSITIONED,16,REFRIGERATED,1712.48,475.18,1.27,2.59,2.59,3.603855381,1.9,8.111098481,2.250672578
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BOOTLEG BUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BUFFALO FERMENTING,32,NOT FAIR-TRADE,BERRY,KOMBUCHA,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,NOT RAW POSITIONED,32,REFRIGERATED,1708.05,189.99,0.21,0.21,0.21,8.990210011,0.2,38.42805076,4.274433045
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,LOVE GRACE,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,LOVEGRACE LLC,4.5,NOT FAIR-TRADE,FRUIT - MIXED,ALOE VERA,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,RAW POSITIONED,4.5,REFRIGERATED,1705.72,245.73,0.09,0.09,0.09,6.941439792,0.2,15.35025198,2.211393089
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,MINUTE MAID,NO ALTERNATIVE SWEETENER PRESENCE,CONVENTIONAL,CERTIFIED HOWGOOD RATING - NOT RATED,NOT CERTIFIED,THE COCA-COLA CO,59,NOT FAIR-TRADE,LEMONADE - REGULAR,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,GABLETOP,CONVENTIONAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF LEMONADE / LIMEADE,NOT RAW POSITIONED,59,REFRIGERATED,1693.72,869.59,0.240769231,0.25,0.25,1.94772249,0.27,8.685048786,4.459079171
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,NATALIES ORCHID ISLAND,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,NOT CERTIFIED,NOT CERTIFIED,NATALIES ORCHID ISLAND JUICE CO,16,NOT FAIR-TRADE,VEGETABLE  - OTHER,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,UNKNOWN,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - VEGETABLE,UNKNOWN,16,REFRIGERATED,1693.67,468.05,0.763333333,1.88,1.88,3.618566392,1.35,4.753781101,1.313719464
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BETTER BOOCH,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,CERTIFIED NON-GMO PROJECT VERIFIED,BETTER BOOCH,16,NOT FAIR-TRADE,OTHER,KOMBUCHA,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,1689.62,489.72,0.3375,0.45,0.45,3.450175611,0.37,7.471923131,2.165664585
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,TEMPLE TURMERIC,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,TEMPLE TURMERIC INC,10,NOT FAIR-TRADE,CHERRY,TURMERIC,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 100%,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,RAW POSITIONED,10,REFRIGERATED,1689.1,377.19,0.5675,4.35,4.35,4.478114478,2.64,1.706025134,0.380969522
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,FERMENTED TEA COMPANY,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - NOT RATED,NOT CERTIFIED,FERMENTED TEA CO,16,NOT FAIR-TRADE,FUNCTIONAL,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,1681.59,377.75,0.074615385,0.13,0.13,4.45159497,0.4,6.579608414,1.478033931
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KEVITA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,PEPSICO INC,91.2,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,91.2,REFRIGERATED,1680.22,118.73,0.427272727,0.43,0.43,14.15160448,0.15,28.80146731,2.035208612
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,RED JACKET ORCHARDS,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,NOT CERTIFIED,NOT CERTIFIED,RED JACKET ORCHARDS INC,12,NOT FAIR-TRADE,APPLE BLENDS (NOT APPLE/CINN),SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF LEMONADE / LIMEADE,NOT RAW POSITIONED,12,REFRIGERATED,1677.7,678.88,0.316666667,0.66,0.66,2.47127622,0.8,3.682461501,1.490105182
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,SIMPLY KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,SIMPLY KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,12,REFRIGERATED,1675.82,438.56,0.68,0.98,0.98,3.821187523,0.6,8.742709279,2.287956094
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,GT KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,MILLENNIUM PRODUCTS,48,NOT FAIR-TRADE,GINGER,KOMBUCHA,UNKNOWN,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,48,REFRIGERATED,1671.71,127.88,0.335,1.37,1.37,13.07248983,0.81,8.254697649,0.631455656
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,PACIFIC CULTURE,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,PACIFIC CULTURE,16,NOT FAIR-TRADE,OTHER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,UNKNOWN,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,1671.47,367.39,0.32125,0.75,0.75,4.549579466,0.45,8.626251835,1.896054767
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,TREE RIPE,NO ALTERNATIVE SWEETENER PRESENCE,CONVENTIONAL,CERTIFIED HOWGOOD RATING - NOT RATED,NOT CERTIFIED,JOHANNA FOODS INC,59,NOT FAIR-TRADE,LEMONADE - REGULAR,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,CONVENTIONAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF LEMONADE / LIMEADE,NOT RAW POSITIONED,59,REFRIGERATED,1670.01,605.08,0.350769231,0.36,0.36,2.759982151,0.23,10.66824326,3.865330525
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF COCONUT & PLANT WATER,ASARASI,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,COMPANY UNKNOWN,48,NOT FAIR-TRADE,FRUIT - MIXED,UNKNOWN,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF MAPLE WATER,NOT RAW POSITIONED,48,SHELF STABLE,1669.17,870.02,0.400909091,0.83,0.83,1.918542102,1.2,2.328888108,1.213884285
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF COCONUT & PLANT WATER,TASTE NIRVANA,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,NOT CERTIFIED,CERTIFIED NON-GMO PROJECT VERIFIED,TASTE NIRVANA INTERNATIONAL INC,16.9,NOT FAIR-TRADE,COCONUT,MISC SUPPLEMENTS - OTHER,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,NOT LABELED ORGANIC,LABELED VEGAN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF COCONUT WATER,NOT RAW POSITIONED,16.9,REFRIGERATED,1667.64,393.96,0.536,1.56,1.56,4.233018581,1.45,2.237846695,0.52866451
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,TREE RIPE,UNKNOWN,CONVENTIONAL,CERTIFIED HOWGOOD RATING - GOOD,NOT CERTIFIED,JOHANNA FOODS INC,59,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,UNKNOWN,UNKNOWN,UNKNOWN,NOT LABELED ORGANIC,UNKNOWN,1,UNKNOWN,CONVENTIONAL POSITIONING GROUP,UNKNOWN,RF JUICE - ORANGE - NOT FROM CONCENTRATE,SUBCATEGORY NOT CODED,59,REFRIGERATED,1663.35,339.45,0.433333333,0.48,0.48,4.900132567,0.44,24.74207022,5.04926548
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KAN-BUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,KAN-BUCHA,16,NOT FAIR-TRADE,GRAPE,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,NOT LABELED NON-GMO,UNKNOWN,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,1659.15,437.2,0.149230769,0.21,0.21,3.794945105,0.35,7.261352223,1.913427473
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,CROSSROADS KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,CROSSROADS KOMBUCHA,16,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,16,REFRIGERATED,1658.44,370.56,0.15875,0.21,0.21,4.475496546,0.27,15.24880308,3.407175702
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KARVANA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,KARVANA INC,4.5,NOT FAIR-TRADE,PLAIN/UNFLAVORED,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,UNKNOWN,1,PLASTIC,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,4.5,REFRIGERATED,1655.57,833.4,0.448571429,0.53,0.53,1.986525078,0.3,15.89220062,8
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,SIMPLY KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,SIMPLY KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,12,REFRIGERATED,1654.88,443.92,0.696666667,0.98,0.98,3.727878897,0.59,8.41397095,2.257039776
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,PRIVATE LABEL,PRIVATE LABEL NOT CODED,CONVENTIONAL,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,COMPANY UNKNOWN,64,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,1,PRIVATE LABEL NOT CODED,CONVENTIONAL POSITIONING GROUP,PRIVATE LABEL NOT CODED,PVL RF JUICE ORANGE,PRIVATE LABEL NOT CODED,64,PRIVATE LABEL NOT CODED,1648.26,621.36,2.495,11.85,11.85,2.652665122,7.82,2.529096905,0.953417333
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BUDDHAS BREW,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,GREAT LIFE LLC,16,NOT FAIR-TRADE,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 100%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,1638.41,609.52,0.286,0.4,0.4,2.688033206,0.28,35.10597724,13.06009805
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,ALWAYS SWEET,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,NOT CERTIFIED,NOT CERTIFIED,UNITED JUICE COMPANIES OF AMERICA,16,NOT FAIR-TRADE,ORANGE,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,UNKNOWN,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - ORANGE - NOT FROM CONCENTRATE,SUBCATEGORY NOT CODED,16,REFRIGERATED,1635.95,586.35,0.08,0.08,0.08,2.790057133,0.2,13.69522996,4.908584057
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,GT KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,MILLENNIUM PRODUCTS,16,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,16,REFRIGERATED,1634.1,499.25,0.033076923,0.04,0.04,3.273109664,0.13,18.46872658,5.642562724
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,TURKEY HILL,NO ALTERNATIVE SWEETENER PRESENCE,CONVENTIONAL,CERTIFIED HOWGOOD RATING - NOT RATED,NOT CERTIFIED,TURKEY HILL DAIRY INC,64,NOT FAIR-TRADE,FRUIT - MIXED,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,CONVENTIONAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF LEMONADE / LIMEADE,NOT RAW POSITIONED,64,REFRIGERATED,1623.56,815.84,0.08,0.08,0.08,1.990047068,0.2,11.23913164,5.647671263
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BREW DR KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,TOWNSHENDS TEA CO,16,NOT FAIR-TRADE,GINGER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,CAN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,1623.49,582.07,0.1375,0.26,0.26,2.789166251,0.46,15.88069694,5.693707547
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,COLUMBIA GORGE,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,COLUMBIA GORGE ORGANIC,11,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,GRAB N GO JUICE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF JUICE - FRUIT & VEG BLEND,UNKNOWN,11,REFRIGERATED,1620.02,469.82,0.423333333,0.82,0.82,3.44817164,1.16,4.570223724,1.325404939
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,RICKER HILL,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,RICKER HILL ORCHARDS,12,NOT FAIR-TRADE,APPLE BLENDS (NOT APPLE/CINN),SUBCATEGORY NOT CODED,GRAB N GO JUICE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,CAN,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,12,REFRIGERATED,1617.22,1108.59,0.051538462,0.12,0.12,1.458808035,0.24,10.3218551,7.07554034
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BARE CULTURE KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BARE CULTURE KOMBUCHA,64,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,64,REFRIGERATED,1615.27,218.78,0.136923077,0.29,0.29,7.383078892,0.46,5.617881004,0.76091304
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,MAMACHARI KOMBUCHA,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,MAMACHARI KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,UNKNOWN,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,KOMBUCHA,UNKNOWN,12,REFRIGERATED,1609.75,513.79,0.106923077,0.17,0.17,3.133089394,0.51,4.544812886,1.45058513
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,INCA TEA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,INCA TEA LLC,12,NOT FAIR-TRADE,MANGO,KOMBUCHA,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,NOT LABELED ORGANIC,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,12,REFRIGERATED,1608.72,565.46,0.28,0.33,0.33,2.844975772,0.4,24.12886969,8.481221502
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,GT KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,MILLENNIUM PRODUCTS,16,NOT FAIR-TRADE,LEMON,MUSHROOMS - REISHI,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 1-69%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,RF CIDER VINEGAR DRINK,RAW POSITIONED,16,REFRIGERATED,1605.14,462.11,1.105,2.25,2.25,3.47350198,1.94,7.445930099,2.143637787
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,GT KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,MILLENNIUM PRODUCTS,192,NOT FAIR-TRADE,GRAPE,KOMBUCHA,NOT GRAB N GO,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,192,REFRIGERATED,1602.51,47.14,0.187272727,0.44,0.44,33.99469665,0.29,19.89163626,0.585139396
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,DAILY GREENS,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,CERTIFIED NON-GMO PROJECT VERIFIED,GREAT POINT BRANDS,12,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,GRAB N GO JUICE,LABELED GLUTEN FREE,UNKNOWN,UNKNOWN,LABELED VEGAN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF JUICE - VEGETABLE,UNKNOWN,12,REFRIGERATED,1597.16,416.18,0.34,0.9,0.9,3.837666394,0.74,3.699688581,0.964046428
